timestamp,close,high,low,trade_count,open,volume,vwap,symbol
2019-05-16 04:00:00+00:00,1178.98,1188.16,1162.84,36842,1164.51,1641456,1179.787857,GOOG
2019-05-17 04:00:00+00:00,1162.3,1180.15,1160.01,29308,1168.47,1366485,1167.955652,GOOG
2019-05-20 04:00:00+00:00,1138.85,1146.7967,1131.4425,30147,1144.5,1491396,1139.963029,GOOG
2019-05-21 04:00:00+00:00,1149.63,1152.7077,1137.94,25033,1148.49,1264894,1147.949169,GOOG
2019-05-22 04:00:00+00:00,1151.42,1158.52,1145.89,22312,1146.75,993893,1152.815958,GOOG
2019-05-23 04:00:00+00:00,1140.77,1145.9725,1129.224,29107,1140.5,1336511,1138.190889,GOOG
2019-05-24 04:00:00+00:00,1133.47,1149.765,1131.66,28132,1147.36,1178752,1139.52523,GOOG
2019-05-28 04:00:00+00:00,1134.15,1151.5871,1133.12,26937,1134.0,1541414,1139.315381,GOOG
2019-05-29 04:00:00+00:00,1117.0,1129.1,1108.2201,38373,1127.52,1635469,1116.688553,GOOG
2019-05-30 04:00:00+00:00,1117.95,1123.13,1112.12,24523,1115.54,1013236,1117.350666,GOOG
2019-05-31 04:00:00+00:00,1103.63,1109.6,1100.18,35498,1101.29,1659758,1104.905043,GOOG
2019-06-03 04:00:00+00:00,1036.23,1065.5,1025.0,117254,1065.5,5411983,1036.773082,GOOG
2019-06-04 04:00:00+00:00,1053.05,1056.05,1033.69,56325,1042.9,2974610,1046.684153,GOOG
2019-06-05 04:00:00+00:00,1042.22,1053.55,1030.49,52049,1051.54,2306952,1040.810467,GOOG
2019-06-06 04:00:00+00:00,1044.34,1047.49,1033.7,34844,1045.85,1874370,1040.776169,GOOG
2019-06-07 04:00:00+00:00,1066.04,1070.92,1048.4,42007,1050.63,1949540,1062.766992,GOOG
2019-06-10 04:00:00+00:00,1080.38,1092.66,1072.3216,31904,1072.98,1585021,1082.998483,GOOG
2019-06-11 04:00:00+00:00,1078.72,1101.99,1077.6025,35849,1093.98,1546027,1088.817263,GOOG
2019-06-12 04:00:00+00:00,1077.03,1080.93,1067.54,28095,1078.0,1138524,1074.738069,GOOG
2019-06-13 04:00:00+00:00,1088.77,1094.17,1080.15,23340,1083.65,1151054,1088.516683,GOOG
2019-06-14 04:00:00+00:00,1085.35,1092.69,1080.1721,26821,1086.42,1213203,1085.584253,GOOG
2019-06-17 04:00:00+00:00,1092.31,1099.18,1086.28,23353,1086.28,1024734,1093.933771,GOOG
2019-06-18 04:00:00+00:00,1103.6,1116.39,1098.99,34905,1109.69,1503833,1108.028637,GOOG
2019-06-19 04:00:00+00:00,1102.33,1107.0,1093.48,32822,1105.6,1523011,1099.797705,GOOG
2019-06-20 04:00:00+00:00,1111.42,1120.12,1104.74,29098,1119.99,1390729,1111.144818,GOOG
2019-06-21 04:00:00+00:00,1121.88,1124.11,1108.08,34029,1109.24,2504568,1117.436741,GOOG
2019-06-24 04:00:00+00:00,1115.52,1122.0,1111.01,31205,1119.61,1496588,1116.25002,GOOG
2019-06-25 04:00:00+00:00,1086.35,1114.35,1083.8,37305,1112.66,1704610,1091.8991,GOOG
2019-06-26 04:00:00+00:00,1079.8,1092.97,1072.24,40685,1086.5,1996625,1080.699713,GOOG
2019-06-27 04:00:00+00:00,1076.01,1087.1,1075.29,24988,1084.0,1091344,1079.865124,GOOG
2019-06-28 04:00:00+00:00,1080.91,1081.0,1073.37,34711,1076.39,2029262,1078.146771,GOOG
2019-07-01 04:00:00+00:00,1097.95,1107.58,1093.703,33535,1098.0,1555579,1098.766998,GOOG
2019-07-02 04:00:00+00:00,1111.25,1111.77,1098.17,25398,1102.24,1073850,1106.227847,GOOG
2019-07-03 04:00:00+00:00,1121.58,1126.76,1113.86,20737,1117.41,855705,1121.47167,GOOG
2019-07-05 04:00:00+00:00,1131.59,1132.88,1116.14,25024,1117.8,1391098,1127.028822,GOOG
2019-07-08 04:00:00+00:00,1116.35,1125.98,1111.21,26392,1125.17,1333692,1116.260985,GOOG
2019-07-09 04:00:00+00:00,1124.83,1128.025,1107.17,29589,1111.8,1446565,1121.76024,GOOG
2019-07-10 04:00:00+00:00,1140.48,1142.05,1130.97,31563,1131.22,1286090,1137.48749,GOOG
2019-07-11 04:00:00+00:00,1144.21,1153.07,1139.58,27469,1143.25,1274042,1146.158133,GOOG
2019-07-12 04:00:00+00:00,1144.9,1147.34,1138.78,21417,1143.99,951515,1144.095216,GOOG
2019-07-15 04:00:00+00:00,1150.34,1150.82,1139.4,21261,1146.86,988535,1147.065668,GOOG
2019-07-16 04:00:00+00:00,1153.58,1158.58,1145.0,28562,1146.0,1306222,1153.256317,GOOG
2019-07-17 04:00:00+00:00,1146.35,1158.36,1145.77,25300,1150.97,1269948,1149.233991,GOOG
2019-07-18 04:00:00+00:00,1146.33,1147.605,1132.73,24711,1141.74,1380654,1142.395264,GOOG
2019-07-19 04:00:00+00:00,1130.1,1151.14,1129.62,27038,1148.19,1861748,1137.434045,GOOG
2019-07-22 04:00:00+00:00,1138.07,1139.25,1124.24,28879,1133.45,1420280,1133.868197,GOOG
2019-07-23 04:00:00+00:00,1146.21,1146.9,1131.8,26869,1144.0,1152470,1140.860294,GOOG
2019-07-24 04:00:00+00:00,1137.81,1144.0,1126.99,33438,1131.9,1723914,1136.170473,GOOG
2019-07-25 04:00:00+00:00,1132.12,1141.7,1120.92,62620,1137.82,2362351,1148.587822,GOOG
2019-07-26 04:00:00+00:00,1250.41,1265.5499,1224.0,123814,1224.04,5125152,1248.771427,GOOG
2019-07-29 04:00:00+00:00,1239.41,1247.37,1228.23,50478,1241.05,2397829,1237.492074,GOOG
2019-07-30 04:00:00+00:00,1225.14,1234.87,1223.3,30604,1225.41,1657989,1227.433845,GOOG
2019-07-31 04:00:00+00:00,1216.68,1234.0,1207.7635,42515,1223.0,1879235,1223.023074,GOOG
2019-08-01 04:00:00+00:00,1209.01,1234.11,1205.72,41682,1214.03,1821514,1217.712782,GOOG
2019-08-02 04:00:00+00:00,1193.99,1206.9,1188.94,41036,1200.74,1770882,1195.506568,GOOG
2019-08-05 04:00:00+00:00,1152.32,1175.24,1140.14,59099,1170.04,2846930,1155.849137,GOOG
2019-08-06 04:00:00+00:00,1169.95,1179.96,1160.0,38591,1163.31,1904866,1169.766613,GOOG
2019-08-07 04:00:00+00:00,1173.99,1178.4451,1149.6239,36658,1156.0,1576195,1168.716624,GOOG
2019-08-08 04:00:00+00:00,1204.8,1205.01,1173.02,34168,1182.83,1648413,1196.342716,GOOG
2019-08-09 04:00:00+00:00,1188.01,1203.88,1183.603,27669,1197.99,1167012,1191.210789,GOOG
2019-08-12 04:00:00+00:00,1174.71,1184.96,1167.6723,23172,1179.21,1096783,1176.059371,GOOG
2019-08-13 04:00:00+00:00,1197.27,1204.78,1171.46,33448,1171.46,1455153,1195.679728,GOOG
2019-08-14 04:00:00+00:00,1164.29,1182.3,1160.54,38241,1176.31,1754995,1168.070005,GOOG
2019-08-15 04:00:00+00:00,1167.26,1175.84,1162.11,32353,1163.5,1316515,1168.7025,GOOG
2019-08-16 04:00:00+00:00,1177.6,1182.72,1171.81,32441,1179.55,1503062,1177.810032,GOOG
2019-08-19 04:00:00+00:00,1198.45,1206.99,1190.09,30180,1190.09,1422392,1199.095152,GOOG
2019-08-20 04:00:00+00:00,1182.69,1196.06,1182.11,20184,1195.25,1063243,1186.578904,GOOG
2019-08-21 04:00:00+00:00,1191.25,1199.0,1187.43,18374,1193.15,808066,1193.353577,GOOG
2019-08-22 04:00:00+00:00,1189.53,1198.0115,1178.58,22771,1194.07,1053804,1188.632472,GOOG
2019-08-23 04:00:00+00:00,1151.29,1194.08,1147.75,42554,1181.99,1903153,1159.884014,GOOG
2019-08-26 04:00:00+00:00,1168.89,1169.47,1152.96,30691,1157.26,1384249,1162.302494,GOOG
2019-08-27 04:00:00+00:00,1167.84,1182.4,1161.45,27375,1180.53,1186997,1169.12658,GOOG
2019-08-28 04:00:00+00:00,1171.02,1176.4199,1157.3,21941,1161.71,893810,1169.862459,GOOG
2019-08-29 04:00:00+00:00,1192.85,1196.06,1181.12,30952,1181.12,1182822,1192.063454,GOOG
2019-08-30 04:00:00+00:00,1188.1,1198.5,1183.8026,25773,1198.5,1326102,1188.993181,GOOG
2019-09-03 04:00:00+00:00,1168.39,1186.89,1163.2,34059,1177.03,1609325,1173.331783,GOOG
2019-09-04 04:00:00+00:00,1181.41,1183.48,1171.0,25899,1176.71,1149531,1178.090856,GOOG
2019-09-05 04:00:00+00:00,1211.38,1213.04,1191.53,38546,1191.53,1518851,1207.159205,GOOG
2019-09-06 04:00:00+00:00,1204.93,1212.015,1202.5222,26499,1208.13,1167851,1206.841249,GOOG
2019-09-09 04:00:00+00:00,1204.41,1220.0,1192.62,37760,1204.0,1575455,1206.330672,GOOG
2019-09-10 04:00:00+00:00,1206.0,1210.0,1194.58,33279,1195.15,1366490,1202.444123,GOOG
2019-09-11 04:00:00+00:00,1220.17,1222.6,1202.2,33635,1203.41,1436089,1217.283283,GOOG
2019-09-12 04:00:00+00:00,1234.25,1241.86,1223.02,44919,1224.3,1877026,1235.489032,GOOG
2019-09-13 04:00:00+00:00,1239.56,1240.88,1227.01,31267,1231.35,1401479,1235.479575,GOOG
2019-09-16 04:00:00+00:00,1231.3,1239.56,1225.61,26387,1229.52,1129231,1231.8553,GOOG
2019-09-17 04:00:00+00:00,1229.15,1235.0,1223.69,22551,1230.4,1058194,1227.791852,GOOG
2019-09-18 04:00:00+00:00,1232.41,1235.61,1216.53,26417,1227.51,1280580,1228.304469,GOOG
2019-09-19 04:00:00+00:00,1238.71,1244.44,1232.02,27399,1232.06,1079861,1239.284591,GOOG
2019-09-20 04:00:00+00:00,1229.93,1243.32,1223.08,30600,1233.12,3266782,1232.746431,GOOG
2019-09-23 04:00:00+00:00,1234.03,1239.09,1224.17,23986,1226.0,1190164,1233.78802,GOOG
2019-09-24 04:00:00+00:00,1218.76,1246.74,1210.68,37152,1240.0,1749627,1226.454228,GOOG
2019-09-25 04:00:00+00:00,1246.52,1248.3,1210.09,32943,1215.82,1694950,1234.861717,GOOG
2019-09-26 04:00:00+00:00,1241.39,1245.0,1232.268,39376,1241.96,1754704,1239.329376,GOOG
2019-09-27 04:00:00+00:00,1225.09,1244.02,1214.45,49161,1243.01,1446041,1226.645592,GOOG
2019-09-30 04:00:00+00:00,1219.0,1226.0,1212.3,44854,1220.97,1574770,1219.018083,GOOG
2019-10-01 04:00:00+00:00,1205.1,1231.23,1203.58,36508,1219.0,1482847,1211.741613,GOOG
2019-10-02 04:00:00+00:00,1176.63,1196.99,1171.29,52000,1196.98,1818302,1178.985109,GOOG
2019-10-03 04:00:00+00:00,1187.83,1189.06,1162.43,47298,1180.0,1757402,1180.61131,GOOG
2019-10-04 04:00:00+00:00,1209.0,1211.44,1189.17,34896,1191.89,1303245,1204.152989,GOOG
2019-10-07 04:00:00+00:00,1207.68,1218.2036,1203.75,27146,1204.4,948047,1210.695756,GOOG
2019-10-08 04:00:00+00:00,1189.13,1206.08,1189.01,32407,1197.59,1225123,1193.978601,GOOG
2019-10-09 04:00:00+00:00,1202.31,1208.35,1197.63,29167,1199.35,950228,1202.482514,GOOG
2019-10-10 04:00:00+00:00,1208.67,1215.0,1197.34,26416,1198.58,1012600,1207.951683,GOOG
2019-10-11 04:00:00+00:00,1215.45,1228.39,1213.74,36782,1222.21,1383726,1222.125042,GOOG
2019-10-14 04:00:00+00:00,1217.14,1226.33,1211.76,24897,1212.34,941583,1219.771631,GOOG
2019-10-15 04:00:00+00:00,1243.01,1247.33,1220.4,143569,1220.4,1474209,1236.156122,GOOG
2019-10-16 04:00:00+00:00,1243.64,1254.74,1238.45,29326,1241.17,1260941,1245.991496,GOOG
2019-10-17 04:00:00+00:00,1253.07,1263.325,1249.94,26216,1250.93,1072294,1254.263304,GOOG
2019-10-18 04:00:00+00:00,1245.49,1258.89,1241.08,30643,1254.42,1542052,1249.342629,GOOG
2019-10-21 04:00:00+00:00,1246.15,1254.6287,1240.6,23131,1252.26,1169714,1246.945934,GOOG
2019-10-22 04:00:00+00:00,1242.8,1250.6,1241.38,26942,1247.85,1101801,1245.258966,GOOG
2019-10-23 04:00:00+00:00,1259.13,1259.89,1242.36,25051,1242.36,997088,1255.202007,GOOG
2019-10-24 04:00:00+00:00,1260.99,1264.0,1253.715,26140,1260.9,1124217,1259.653016,GOOG
2019-10-25 04:00:00+00:00,1265.13,1269.6,1250.01,29520,1251.03,1295474,1263.341444,GOOG
2019-10-28 04:00:00+00:00,1290.0,1299.31,1272.54,70394,1275.45,2725565,1287.2119,GOOG
2019-10-29 04:00:00+00:00,1262.62,1281.59,1257.2119,51420,1276.23,1981075,1263.91241,GOOG
2019-10-30 04:00:00+00:00,1261.29,1269.36,1252.0,38717,1252.97,1538415,1260.819084,GOOG
2019-10-31 04:00:00+00:00,1260.11,1267.67,1250.8428,34561,1261.28,1633177,1257.954876,GOOG
2019-11-01 04:00:00+00:00,1273.74,1274.62,1260.5,41116,1265.0,1866049,1268.459932,GOOG
2019-11-04 05:00:00+00:00,1291.37,1294.13,1276.355,38875,1276.45,1613614,1288.392585,GOOG
2019-11-05 05:00:00+00:00,1292.03,1298.93,1291.2289,35118,1292.89,1401216,1294.306209,GOOG
2019-11-06 05:00:00+00:00,1291.8,1293.73,1282.5,27731,1289.46,1280375,1290.186988,GOOG
2019-11-07 05:00:00+00:00,1308.86,1323.74,1294.245,55604,1294.28,2129734,1314.209724,GOOG
2019-11-08 05:00:00+00:00,1311.37,1318.0,1304.365,34604,1305.28,1335331,1310.762522,GOOG
2019-11-11 05:00:00+00:00,1299.19,1306.425,1297.41,28053,1303.18,1061038,1299.671775,GOOG
2019-11-12 05:00:00+00:00,1298.8,1310.0,1295.77,29838,1300.0,1146602,1301.870537,GOOG
2019-11-13 05:00:00+00:00,1298.0,1304.3,1293.51,24596,1294.07,938145,1298.927153,GOOG
2019-11-14 05:00:00+00:00,1311.46,1317.0,1295.65,34296,1297.5,1258324,1309.225957,GOOG
2019-11-15 05:00:00+00:00,1334.87,1334.88,1314.2796,42793,1318.94,1995938,1329.544628,GOOG
2019-11-18 05:00:00+00:00,1320.7,1335.5288,1317.5,40284,1332.22,1620153,1322.776153,GOOG
2019-11-19 05:00:00+00:00,1315.46,1327.7,1312.8,33862,1327.7,1436321,1316.825819,GOOG
2019-11-20 05:00:00+00:00,1303.05,1315.0,1291.15,35667,1311.74,1450436,1303.071207,GOOG
2019-11-21 05:00:00+00:00,1301.35,1312.59,1293.0,30323,1301.48,1131954,1300.700286,GOOG
2019-11-22 05:00:00+00:00,1295.34,1308.73,1291.41,35465,1305.62,1462319,1297.334721,GOOG
2019-11-25 05:00:00+00:00,1306.69,1311.31,1298.13,28310,1299.18,1150619,1305.83982,GOOG
2019-11-26 05:00:00+00:00,1313.55,1314.8,1305.09,27280,1309.86,1234294,1311.418701,GOOG
2019-11-27 05:00:00+00:00,1312.99,1318.36,1309.63,26274,1315.0,1127025,1313.044034,GOOG
2019-11-29 05:00:00+00:00,1304.96,1310.205,1303.97,17587,1307.12,696885,1306.287552,GOOG
2019-12-02 05:00:00+00:00,1289.92,1305.83,1281.0,41366,1301.0,1660628,1290.572011,GOOG
2019-12-03 05:00:00+00:00,1295.28,1298.461,1279.0,37247,1279.57,1370991,1290.084795,GOOG
2019-12-04 05:00:00+00:00,1320.54,1325.8,1304.87,47155,1307.01,1659969,1319.826072,GOOG
2019-12-05 05:00:00+00:00,1328.13,1329.3579,1316.44,32204,1328.0,1338558,1324.345144,GOOG
2019-12-06 05:00:00+00:00,1340.62,1344.0,1333.44,36349,1333.44,1456641,1340.623467,GOOG
2019-12-09 05:00:00+00:00,1343.56,1359.45,1337.84,36784,1338.04,1473926,1348.694513,GOOG
2019-12-10 05:00:00+00:00,1344.66,1349.975,1336.04,27770,1341.5,1232259,1344.102315,GOOG
2019-12-11 05:00:00+00:00,1345.02,1351.2,1342.67,23302,1350.84,959203,1345.250681,GOOG
2019-12-12 05:00:00+00:00,1350.27,1355.775,1340.5,37731,1345.94,1391445,1348.655715,GOOG
2019-12-13 05:00:00+00:00,1347.83,1353.0931,1343.87,38228,1347.95,1674318,1348.285079,GOOG
2019-12-16 05:00:00+00:00,1361.17,1364.68,1352.67,36526,1356.5,1573743,1360.314674,GOOG
2019-12-17 05:00:00+00:00,1355.12,1365.0,1351.3231,38574,1362.89,2031785,1356.173328,GOOG
2019-12-18 05:00:00+00:00,1352.62,1360.47,1351.0,29797,1356.6,1827529,1353.855333,GOOG
2019-12-19 05:00:00+00:00,1356.04,1358.1,1348.985,31383,1351.82,1679094,1354.601366,GOOG
2019-12-20 05:00:00+00:00,1349.59,1363.64,1349.0,34191,1363.35,4770565,1352.939809,GOOG
2019-12-23 05:00:00+00:00,1348.84,1359.7999,1346.51,24977,1355.87,990529,1350.911954,GOOG
2019-12-24 05:00:00+00:00,1343.56,1350.26,1342.78,10088,1348.5,397908,1344.946032,GOOG
2019-12-26 05:00:00+00:00,1360.4,1361.3269,1344.47,20378,1346.17,728999,1355.264153,GOOG
2019-12-27 05:00:00+00:00,1351.89,1364.53,1349.31,25780,1362.99,1145955,1355.016636,GOOG
2019-12-30 05:00:00+00:00,1336.14,1353.0,1334.02,32083,1350.0,1160972,1337.728292,GOOG
2019-12-31 05:00:00+00:00,1337.02,1338.0,1329.085,24507,1330.11,1151868,1334.638774,GOOG
2020-01-02 05:00:00+00:00,1367.37,1368.14,1341.55,41395,1341.55,1555727,1358.592568,GOOG
